address,roll_number,year_of_sale,month_of_sale,sale_price,longitude,latitude
26 ST GEORGE RD,8001935000,2016,8,"$186,000",-97.1083461,49.8521246
813 ST MARY'S RD,8001875000,2016,8,"$233,125",-97.111845,49.8503822
49 THORNDALE AVE,8002347000,2016,8,"$315,000",-97.1102498,49.8476489
10 LORAINE ST,8000550000,2016,8,"$224,900",-97.1106556,49.8609957
6 OAKLEIGH PL,8000895000,2016,8,"$274,900",-97.1114207,49.8599526
65 REGAL AVE,8001631000,2016,8,"$265,000",-97.108394,49.857774
40 SHERWOOD PL,8000944500,2016,8,"$206,000",-97.108537,49.8591868
90 BEECHTREE CRES,8004308500,2016,8,"$390,000",-97.1009307,49.8395598
158 BERRYDALE AVE,8003032500,2016,8,"$196,000",-97.0991921,49.8459549
15 CHOKECHERRY COVE,8004159200,2016,8,"$185,000",-97.1039739,49.839115
104 HINDLEY AVE,8003191700,2016,8,"$272,000",-97.1043169,49.8413208
29 MARALBO AVE E,8003743600,2016,8,"$310,000",-97.1105606,49.8388074
33 SADLER AVE,8003063000,2016,8,"$170,000",-97.1091797,49.8416247
71 TRAFFORD PK,8003885300,2016,8,"$258,500",-97.095686,49.841875
38 WORTHINGTON AVE,8003282000,2016,8,"$193,500",-97.1090108,49.8380555
19 DUNKIRK PL,8001127000,2016,8,"$425,000",-97.129033,49.8526219
1301 EDDERTON AVE,3092991375,2016,8,"$290,600.70",-97.1610586,49.8475335
1303 EDDERTON AVE,3092991370,2016,8,"$300,387.50",-97.1610763,49.8475323
1133 RIVERWOOD AVE,3071066000,2016,8,"$230,000",-97.1577376,49.8412994
1100 ROSEMOUNT AVE,3072115000,2016,8,"$245,000",-97.1570337,49.8493436
1208 ROSEMOUNT AVE,3072097000,2016,8,"$239,000",-97.1595823,49.8484694
19 WATERFORD BAY,3071424000,2016,8,"$272,000",-97.1619159,49.8425021
31 WATERFORD BAY,3071109000,2016,8,"$330,000",-97.1606611,49.8419522
1322 WINDERMERE AVE,3071743000,2016,8,"$260,000",-97.1604739,49.8452824
53 BRISBANE AVE,3070171000,2016,8,"$280,000",-97.1589789,49.8330878
1022 CHEVRIER BLVD,3065911000,2016,8,"$220,000",-97.1529042,49.8311735
1147 CLARENCE AVE,3070639000,2016,8,"$301,000",-97.1575761,49.834558
303 HUDSON ST,3070548000,2016,8,"$312,000",-97.1543659,49.8372272
245 MARSHALL BAY,3070210000,2016,8,"$286,000",-97.1592197,49.8319425
934 BYNG PL,3090716000,2016,8,"$315,000",-97.1502515,49.8496493
675 OAKENWALD AVE,3090193000,2016,8,"$256,500",-97.1422205,49.845456
736 SOMERSET AVE,3090581000,2016,8,"$322,000",-97.1452521,49.8486949
949 SOMERSET AVE,3090485000,2016,8,"$250,000",-97.152117,49.846894
858 SOUTHWOOD AVE,3090077000,2016,8,"$300,000",-97.1503,49.844126
21 WEDGEWOOD DR,3053753000,2016,8,"$440,000",-97.1482177,49.8182459
908 CRESCENT DR,3080242000,2016,8,"$755,900",-97.146406,49.833041
822 KEBIR PL,3080523000,2016,8,"$320,000",-97.1424399,49.834795
864 KEBIR PL,3080533000,2016,8,"$315,000",-97.144497,49.834169
856 LYON ST,3081731000,2016,8,"$265,856",-97.141092,49.842989
760 POINT RD,3081846000,2016,8,"$360,000",-97.1395692,49.8458207
129 RILEY CRES,3080766000,2016,8,"$347,000",-97.1441823,49.8398293
816 WICKLOW ST,3081624000,2016,8,"$347,816",-97.1453423,49.8432136
106 ACADIA BAY,3043012000,2016,8,"$320,000",-97.1484178,49.7916068
79 BALDRY BAY,3044816000,2016,8,"$395,000",-97.1407339,49.7946916
143 BAYRIDGE AVE,3043819000,2016,8,"$265,000",-97.15187,49.7983701
31 BRIAR CLIFF BAY,3042982000,2016,8,"$370,000",-97.1447805,49.7920926
98 BRYN MAWR RD,3040268000,2016,8,"$320,000",-97.1469686,49.7872799
74 BURGESS AVE,3041780000,2016,8,"$375,000",-97.1407464,49.7835693
6 CELTIC BAY,3044709000,2016,8,"$335,000",-97.1405814,49.7987968
672 GRIERSON AVE,3044065000,2016,8,"$349,900",-97.1397262,49.8019016
63 MCMASTERS RD,3044996000,2016,8,"$390,000",-97.1466006,49.7993485
610 PASADENA AVE,3044137500,2016,8,"$448,000",-97.1338323,49.8026268
69 RADCLIFFE RD,3041492000,2016,8,"$376,000",-97.1406428,49.7925691
148 ROCHESTER AVE,3041657000,2016,8,"$333,000",-97.1461041,49.7838806
27 RYERSON AVE,3041987000,2016,8,"$322,000",-97.1454965,49.7856043
614 SILVERSTONE AVE,3043547000,2016,8,"$245,000",-97.133721,49.800407
618 SILVERSTONE AVE,3043545000,2016,8,"$396,500",-97.134143,49.8003187
3 SUNBURY PL,3040567200,2016,8,"$438,888",-97.1408754,49.7887806
29 TUNIS BAY,3044394000,2016,8,"$367,000",-97.1400425,49.797264
50 TUNIS BAY,3044426000,2016,8,"$362,000",-97.139386,49.797425
45 CAMPEAU ST,3030339000,2016,8,"$262,500",-97.149811,49.7632203
53 ST PIERRE ST,3030446100,2016,8,"$390,000",-97.1444232,49.7655199
153 ST PIERRE ST,3030211600,2016,8,"$579,900",-97.1435345,49.7617258
85 BRIGANTINE BAY,10000032600,2016,8,"$529,000",-97.1828687,49.8322518
198 FOXMEADOW DR,10006279600,2016,8,"$465,000",-97.1855938,49.8273989
2 HAVERSTOCK CRES,10000456900,2016,8,"$510,000",-97.1981342,49.8291142
38 HENNESSEY DR,10000111500,2016,8,"$410,000",-97.1835535,49.8334724
71 HUNTINGDALE RD,10000248400,2016,8,"$415,000",-97.1915674,49.8253163
27 IRETON PL,10006357000,2016,8,"$589,900",-97.1957,49.8340231
33 IRETON PL,10006357100,2016,8,"$730,000",-97.195331,49.833988
130 LINDENSHORE DR,10006360800,2016,8,"$982,000",-97.1948832,49.8313214
81 LINDENWOOD DR E,10000132300,2016,8,"$407,500",-97.1836863,49.8358191
217 LINDENWOOD DR E,10006327000,2016,8,"$505,000",-97.1861661,49.830417
2 LINDENWOOD PL,10000076300,2016,8,"$432,000",-97.1801476,49.8384055
34 MARKSBRIDGE DR,10000803600,2016,8,"$580,000",-97.19526,49.8343518
15 RIDGEBURY PL,10000232800,2016,8,"$522,000",-97.1916288,49.828651
195 SHORELINE DR,10000797400,2016,8,"$655,000",-97.1920762,49.8348762
67 THURSTON BAY,10006347200,2016,8,"$428,000",-97.2010927,49.8304486
151 TWEEDSMUIR RD,10000755200,2016,8,"$455,000",-97.1990802,49.8399778
1132 FAIRFIELD AVE,3091310600,2016,8,"$530,000",-97.160877,49.7968339
655 BAIRDMORE BLVD,3068224800,2016,8,"$427,000",-97.1706495,49.7825619
683 BAIRDMORE BLVD,3068223400,2016,8,"$390,000",-97.1702537,49.7816183
151 BERNFIELD BAY,3068211400,2016,8,"$393,888",-97.1700471,49.7812332
99 BLACKWOOD BAY,3066849700,2016,8,"$393,000",-97.1601611,49.7895952
47 DENMAN CRES,3068178200,2016,8,"$393,000",-97.1658863,49.7795534
6 FIRBRIDGE CRES,3066864500,2016,8,"$390,000",-97.1603546,49.7936788
111 GROVELAND BAY,3068091100,2016,8,"$412,000",-97.1687686,49.785831
177 POINT WEST BAY,3060097400,2016,8,"$365,000",-97.1688711,49.7750538
6 SAMARA COVE,3091335700,2016,8,"$442,000",-97.1635219,49.792082
83 SANDPIPER DR,3068115400,2016,8,"$338,000",-97.1635904,49.7769302
51 BERARD WAY,3014485900,2016,8,"$225,000",-97.1625236,49.77279
15 DELORME BAY,3014512800,2016,8,"$311,000",-97.1621126,49.7707987
59 LAMIRANDE PL,3014420600,2016,8,"$269,900",-97.1661314,49.7724861
225 LAURENT DR,3014624800,2016,8,"$295,000",-97.172515,49.769184
86 PIRSON CRES,3014619800,2016,8,"$250,000",-97.1687788,49.7675998
1453 CHANCELLOR DR,3067403000,2016,8,"$345,000",-97.1702548,49.8031849
1731 CHANCELLOR DR,3067117000,2016,8,"$319,900",-97.1585202,49.8045113
80 GREENSBORO BAY,3067413000,2016,8,"$360,000",-97.1682487,49.8027471
75 GULL LAKE RD,3067740400,2016,8,"$265,000",-97.1586124,49.81218
31 LAKE ALBRIN BAY,3064421300,2016,8,"$327,000",-97.1722161,49.8119944
5 LAKE FALL PL,3067727300,2016,8,"$235,000",-97.1584515,49.8136461
94 LAKE LINDERO RD,3067830000,2016,8,"$420,000",-97.1697742,49.8092768
9 LAKE VILLAGE RD,3067934600,2016,8,"$260,000",-97.1598421,49.8145542
142 LAKE VILLAGE RD,3067953800,2016,8,"$259,000",-97.1583106,49.8161754
19 OSGOODE PL,3067100000,2016,8,"$330,000",-97.1583991,49.8064417
22 SALISBURY CRES,3067475000,2016,8,"$279,000",-97.1699316,49.8048442
8 SANDY LAKE PL,3068045400,2016,8,"$255,000",-97.160541,49.810678
21 SHEARWATER BAY,3064346100,2016,8,"$300,000",-97.169156,49.812637
2 SWAN LAKE BAY,3064439300,2016,8,"$364,000",-97.1676076,49.8125466
36 SYRACUSE CRES,3067646000,2016,8,"$349,900",-97.1641322,49.8083037
22 CEDAR GLEN RD,3066914500,2016,8,"$356,000",-97.2175314,49.8100633
34 EGLINTON CRES,3066315000,2016,8,"$355,000",-97.2072616,49.8125318
235 FLEETWOOD RD,3066956700,2016,8,"$422,000",-97.2189829,49.8108564
62 GEORGETOWN DR,3065219300,2016,8,"$489,901",-97.2111968,49.805699
110 GEORGETOWN DR,3065220500,2016,8,"$670,000",-97.2134502,49.8048555
6 HALLMARK PT,3065615200,2016,8,"$432,500",-97.2001968,49.8139762
42 KNIGHTSWOOD CRT,3065214000,2016,8,"$495,000",-97.2178356,49.8039593
24 LEANDER CRES,3091116300,2016,8,"$440,000",-97.2085611,49.8158549
31 LEANDER CRES,3091119200,2016,8,"$441,000",-97.2077651,49.8159015
66 LEANDER CRES,3091116700,2016,8,"$420,000",-97.2086278,49.8155291
111 MEADOWBANK RD,3066405400,2016,8,"$401,000",-97.2008988,49.8192711
111 MONTICELLO RD,3066383400,2016,8,"$435,000",-97.209602,49.810527
34 PHIMISTER CLOSE,3091266500,2016,8,"$586,400",-97.2069982,49.8159061
37 PORTWOOD RD,3065424600,2016,8,"$463,000",-97.2135508,49.8111755
102 SAXON BAY,3065250600,2016,8,"$370,000",-97.196203,49.8108059
652 SCURFIELD BLVD,3068298200,2016,8,"$392,000",-97.2104202,49.8041287
693 SCURFIELD BLVD,3068290200,2016,8,"$425,000",-97.2122873,49.8038673
1343 SCURFIELD BLVD,3091265200,2016,8,"$484,500",-97.2073669,49.8168198
51 SHEFFIELD RD,3065129800,2016,8,"$452,100",-97.2065473,49.806732
108 SHILLINGSTONE RD,3065256600,2016,8,"$410,000",-97.1977627,49.8083893
63 SOUTHBEND CRES,3065299800,2016,8,"$364,900",-97.2015569,49.806952
70 TAMBLYN RD,3091268700,2016,8,"$440,000",-97.2048499,49.815399
74 TOLCROSS GATE,3066613300,2016,8,"$360,000",-97.2028853,49.8169309
258 VINELAND CRES,3065193300,2016,8,"$427,000",-97.2156511,49.8036136
2 WESTMORELAND RD,3065232200,2016,8,"$375,000",-97.2045614,49.809105
10 WESTMORELAND RD,3065232600,2016,8,"$406,000",-97.204835,49.8089072
6 PHANTOM RIDGE RD,3091256200,2016,8,"$825,000",-97.1855792,49.825391
2 POWDER RIDGE DR,3091253300,2016,8,"$540,000",-97.1862011,49.8244082
1099 DES TRAPPISTES ST,3030911000,2016,8,"$930,000",-97.1574775,49.762812
151 DORGE DR,3030933000,2016,8,"$244,000",-97.1610494,49.7628783
83 HOUDE DR,3035371000,2016,8,"$267,500",-97.157944,49.765986
241 HOUDE DR,3014229300,2016,8,"$154,900",-97.1639643,49.7666109
247 BRIDGELAND DR N,3091373000,2016,8,"$357,000",-97.1832483,49.8087643
282 BRIDGELAND DR N,3091371200,2016,8,"$410,000",-97.1845051,49.8079674
7 BROCKINGTON AVE,3091353400,2016,8,"$620,000",-97.1766368,49.8086528
31 CHARLOTTETOWN RD,3091502500,2016,8,"$439,900",-97.1745874,49.8049647
68 CLOVERCREST BAY,3091379200,2016,8,"$552,500",-97.1882046,49.8064084
68 COACH HILL RD,3091576800,2016,8,"$460,000",-97.1867495,49.8004882
6 MILLBANK AVE,3091357000,2016,8,"$548,000",-97.1764879,49.8098268
84 NORTH TOWN RD,3091572500,2016,8,"$599,900",-97.1866752,49.8024642
339 OAK LAWN RD,3091556400,2016,8,"$440,000",-97.1928204,49.8002613
359 OAK LAWN RD,3091555900,2016,8,"$438,000",-97.1919346,49.8000892
119 PARK VALLEY RD,3091580800,2016,8,"$605,000",-97.1864685,49.7991955
10 PROMINENCE PT,3091365500,2016,8,"$499,000",-97.1809106,49.808789
3 ROOKE AVE,3091505900,2016,8,"$529,900",-97.1765248,49.8094831
33 BLUE WING PL,3091415700,2016,8,"$476,500",-97.1791548,49.7888527
170 BROOKSTONE PL,3091529000,2016,8,"$620,000",-97.1826609,49.7859105
56 CARIBOU CRES,3091541400,2016,8,"$415,000",-97.1845333,49.7868786
72 CARIBOU CRES,3091541000,2016,8,"$480,000",-97.1851898,49.7867173
147 CARIBOU CRES,3091534400,2016,8,"$432,500",-97.1851171,49.785355
159 CARIBOU CRES,3091534100,2016,8,"$405,000",-97.1846741,49.7851818
172 JOHN ANGUS DR,3091531400,2016,8,"$400,000",-97.1814395,49.7868361
31 KINGFISHER CRES,3091418700,2016,8,"$475,000",-97.1756386,49.789207
87 KINGFISHER CRES,3091416800,2016,8,"$455,000",-97.1777988,49.7896763
14 PRAIRIE SKY DR,3091438600,2016,8,"$411,000",-97.1762229,49.7853029
18 PRAIRIE SKY DR,3091438500,2016,8,"$407,000",-97.1760245,49.7852773
50 PRAIRIE SKY DR,3091437700,2016,8,"$375,000",-97.1762839,49.7843758
23 STAN BAILIE DR,3092976305,2016,8,"$550,000",-97.1758704,49.7749413
311 STAN BAILIE DR,3092979980,2016,8,"$495,000",-97.1849994,49.7748341
315 STAN BAILIE DR,3092979975,2016,8,"$447,619",-97.1850532,49.7749582
75 WATERSTONE DR,3092976455,2016,8,"$499,964",-97.1759487,49.7770213
30 LONGSPUR RD,3092992085,2016,8,"$356,396.10",-97.1938461,49.7827198
305 APPLEFORD GATE,3092987505,2016,8,"$357,000",-97.2091689,49.7869165
309 APPLEFORD GATE,3092987500,2016,8,"$388,000",-97.2090606,49.7868773
16 BANKFIELD CRES,3092988155,2016,8,"$347,868.20",-97.2037722,49.7909084
136 CHERRYWOOD RD,3092987710,2016,8,"$430,000",-97.2085164,49.7873195
140 CHERRYWOOD RD,3092987705,2016,8,"$402,740.30",-97.2084241,49.7872081
152 CHERRYWOOD RD,3092987690,2016,8,"$399,811",-97.2082855,49.7869658
160 CHERRYWOOD RD,3092987680,2016,8,"$368,571.40",-97.2081857,49.7867713
128 DEL MONICA RD,3092990655,2016,8,"$324,757.70",-97.1960931,49.7874158
232 DEL MONICA RD,3092991035,2016,8,"$319,767.40",-97.1953142,49.784975
28 GLEN IVY CRT,3092987045,2016,8,"$466,938",-97.2091256,49.789811
43 GLEN IVY CRT,3092987310,2016,8,"$315,629.80",-97.2084728,49.7899352
133 ROSE LAKE CRT,3092988000,2016,8,"$1,214,286",-97.2036885,49.7884079
125 WILLOW CREEK RD,3092987870,2016,8,"$475,000",-97.2071078,49.7882206
141 WILLOW CREEK RD,3092987890,2016,8,"$657,142.80",-97.207329,49.7877081
145 WILLOW CREEK RD,3092987920,2016,8,"$499,096",-97.2073273,49.7875074
157 WILLOW CREEK RD,3092987905,2016,8,"$548,476.10",-97.2070399,49.787164
305 BRIDGE LAKE DR,3091742500,2016,8,"$500,000",-97.2064923,49.7930696
279 BROOKFIELD CRES,3092975370,2016,8,"$452,000",-97.2119071,49.7934966
39 CLEAR SPRING RD,3091681000,2016,8,"$595,977.30",-97.2050979,49.8011287
76 CLEAR SPRING RD,3091683600,2016,8,"$925,000",-97.2067416,49.8001385
64 EAGLEVIEW RD,3092974335,2016,8,"$458,292.10",-97.2108472,49.7996596
87 EAGLEVIEW RD,3092974205,2016,8,"$580,000",-97.2118632,49.7995866
118 EAGLEVIEW RD,3092974285,2016,8,"$523,500",-97.2121667,49.7986233
230 EAGLEVIEW RD,3092974840,2016,8,"$440,476.10",-97.2119374,49.795539
191 RED SPRUCE RD,3092977840,2016,8,"$664,000",-97.2074417,49.7932022
2 SABLEWOOD RD,3091688900,2016,8,"$428,000",-97.2047792,49.7987371
109 PARK WEST DR,3092993030,2016,8,"$313,645",-97.1990974,49.7971474
144 PARK WEST DR,3092992880,2016,8,"$475,156",-97.1998254,49.7967543
849 DUDLEY AVE,12020326000,2016,8,"$185,000",-97.156719,49.864449
873 DUDLEY AVE,12020320000,2016,8,"$230,000",-97.1575294,49.8641749
753 FLEET AVE,12022758000,2016,8,"$258,000",-97.153815,49.867129
803 FLEET AVE,12022789000,2016,8,"$274,900",-97.1560335,49.8663881
748 GARWOOD AVE,12097678900,2016,8,"$230,000",-97.1526278,49.8662121
815 JESSIE AVE,12022652000,2016,8,"$290,000",-97.1563788,49.8690103
901 JESSIE AVE,12023074000,2016,8,"$330,000",-97.1595599,49.8679692
913 JESSIE AVE,12023068000,2016,8,"$375,000",-97.1603013,49.8677219
787 LORETTE AVE,12020206000,2016,8,"$241,000",-97.1522973,49.8650513
803 LORETTE AVE,12020201000,2016,8,"$189,000",-97.1528921,49.8647617
814 MULVEY AVE,12022802000,2016,8,"$300,000",-97.156075,49.8667473
591 WARSAW AVE,12021875000,2016,8,"$260,591",-97.1468163,49.8711794
629 WARSAW AVE,12022058000,2016,8,"$308,000",-97.148338,49.8706833
642 WARSAW AVE,12022042000,2016,8,"$330,000",-97.148661,49.8701
903 WARSAW AVE,12023094000,2016,8,"$310,000",-97.159829,49.866887
905 WARSAW AVE,12023093000,2016,8,"$285,000",-97.1599906,49.8668266
757 HECTOR AVE,12013451100,2016,8,"$476,000",-97.149661,49.8620189
849 HECTOR AVE,12013671000,2016,8,"$325,000",-97.1538776,49.8605493
706 JACKSON AVE,12012628000,2016,8,"$246,000",-97.1525067,49.8589103
735 MCMILLAN AVE,12022515000,2016,8,"$454,000",-97.154289,49.871785
767 MCMILLAN AVE,12022605000,2016,8,"$325,000",-97.156734,49.8708936
394 WARDLAW AVE,12021225100,2016,8,"$290,000",-97.141809,49.877414
529 BASSWOOD PL,12080885000,2016,8,"$275,000",-97.181996,49.882539
168 CHESTNUT ST,12083074000,2016,8,"$410,000",-97.1653065,49.8825439
522 CRAIG ST,12080309000,2016,8,"$230,000",-97.189961,49.88142
539 DOMINION ST,12081163000,2016,8,"$245,000",-97.1780418,49.88366
116 ETHELBERT ST,12082695000,2016,8,"$434,000",-97.1677476,49.880291
117 EVANSON ST,12082213000,2016,8,"$230,000",-97.170451,49.8806425
445 GREENWOOD PL,12081050000,2016,8,"$537,000",-97.179367,49.880967
118 LIPTON ST,12081633000,2016,8,"$292,000",-97.1743132,49.8811208
1065 PALMERSTON AVE,12081199000,2016,8,"$269,900",-97.176945,49.8786424
115 RUBY ST,12081959000,2016,8,"$306,500",-97.1725958,49.8807525
166 RUBY ST,12082079000,2016,8,"$347,000",-97.1731183,49.8824222
49 SHERBURN ST,12081220000,2016,8,"$317,500",-97.1761083,49.878644
457 STILES ST,12080425000,2016,8,"$255,000",-97.188316,49.8798979
465 TELFER ST S,12080522000,2016,8,"$250,500",-97.187274,49.88048
136 WALNUT ST,12083068000,2016,8,"$250,000",-97.164177,49.882214
215 WALNUT ST,12083152000,2016,8,"$344,000",-97.163385,49.8849149
1026 DORCHESTER AVE,12030631000,2016,8,"$357,000",-97.1674987,49.867834
1078 DORCHESTER AVE,12030771000,2016,8,"$340,000",-97.169863,49.867002
1169 GROSVENOR AVE,12031484000,2016,8,"$622,500",-97.173019,49.867574
132 KINGSWAY,12040416000,2016,8,"$367,000",-97.1660984,49.8730269
199 KINGSWAY,12040382000,2016,8,"$600,000",-97.1691,49.872022
989 MCMILLAN AVE,12030285000,2016,8,"$405,000",-97.1662853,49.867726
514 WELLINGTON CRES,12040448000,2016,8,"$1,250,000",-97.1616926,49.8754551
851 EBBY AVE,12014043000,2016,8,"$252,000",-97.1599129,49.857706
1052 HECTOR BAY E,12011558100,2016,8,"$333,000",-97.1634665,49.8569918
938 HECTOR AVE,12013844000,2016,8,"$255,000",-97.1578157,49.8588809
950 HECTOR AVE,12013848000,2016,8,"$245,000",-97.1583995,49.8586739
551 NATHANIEL ST,12011481500,2016,8,"$198,500",-97.1660617,49.8542243
953 WEATHERDON AVE,12013933000,2016,8,"$217,500",-97.1597351,49.8603205
891 DUDLEY AVE,12020344000,2016,8,"$126,100",-97.1584373,49.8638674
1112 DUDLEY AVE,12020523100,2016,8,"$301,112",-97.1673807,49.8604575
1444 DUDLEY CRES,12031260000,2016,8,"$295,000",-97.17064,49.860652
276 HARROW ST,12030399000,2016,8,"$340,000",-97.1630983,49.8663016
1142 LORETTE AVE,12015478000,2016,8,"$260,000",-97.1669614,49.8596882
1133 MULVEY AVE,12031115000,2016,8,"$320,000",-97.1704919,49.8623971
242 THURSO ST,12031096000,2016,8,"$449,900",-97.1719477,49.8632204
972 WARSAW AVE,12030432000,2016,8,"$290,000",-97.1627116,49.8654714
567 ASH ST,12050750000,2016,8,"$310,000",-97.1836898,49.862256
663 ASH ST,12050965000,2016,8,"$325,000",-97.1839649,49.8595653
686 BROCK ST,12051873200,2016,8,"$372,000",-97.1887738,49.8574797
581 CAMPBELL ST,12062199000,2016,8,"$361,200",-97.1915558,49.8618728
685 CORDOVA ST,12060100000,2016,8,"$315,000",-97.1906755,49.8581196
712 OAK ST,12051051000,2016,8,"$400,000",-97.1821402,49.8575163
531 OXFORD ST,12041274000,2016,8,"$325,400",-97.1767515,49.8618452
537 QUEENSTON ST,12052000100,2016,8,"$360,000",-97.1877528,49.8620894
658 BEAVERBROOK ST,12071590000,2016,8,"$330,000",-97.200157,49.8593484
662 BEAVERBROOK ST,12071589000,2016,8,"$332,000",-97.2001195,49.8592234
675 BEAVERBROOK ST,12071563000,2016,8,"$278,750",-97.2007972,49.8588635
580 CENTENNIAL ST,12072054000,2016,8,"$294,900",-97.20113,49.86165
789 CENTENNIAL ST,12072157100,2016,8,"$324,000",-97.2023813,49.8554698
808 LANARK ST,12070728000,2016,8,"$424,000",-97.1985394,49.8527742
30 EXMOUTH BLVD,10002945800,2016,8,"$645,000",-97.2161609,49.8615994
50 FOLKESTONE BLVD,10002960100,2016,8,"$480,000",-97.213142,49.8605679
443 PARK BLVD E,10002931000,2016,8,"$1,000,000",-97.2194444,49.8605319
490 PARK BLVD W,10003643000,2016,8,"$1,750,000",-97.222409,49.860964
203 ASH ST,12050075000,2016,8,"$310,000",-97.1828864,49.8718314
205 CAMPBELL ST,12062422000,2016,8,"$291,205",-97.1905714,49.872737
225 CAMPBELL ST,12062416000,2016,8,"$225,000",-97.1907553,49.872123
508 CAMPBELL ST,12062600000,2016,8,"$290,000",-97.1907311,49.8641905
147 CORDOVA ST,12060504000,2016,8,"$421,000",-97.1893787,49.872603
382 CORDOVA ST,12060286000,2016,8,"$345,000",-97.1893973,49.8650388
305 LINDSAY ST,12061390000,2016,8,"$260,000",-97.1937065,49.8700856
300 MONTROSE ST,12042486000,2016,8,"$420,000",-97.1782968,49.8695481
259 QUEENSTON ST,12052133000,2016,8,"$480,000",-97.1870146,49.8702891
294 QUEENSTON ST,12052527000,2016,8,"$341,000",-97.18637,49.869265
295 QUEENSTON ST,12052124000,2016,8,"$320,000",-97.1871371,49.8692738
230 WATERLOO ST,12050042000,2016,8,"$340,000",-97.1835953,49.8718678
321 WATERLOO ST,12050254000,2016,8,"$415,000",-97.1845311,49.8691982
478 WATERLOO ST,12050527000,2016,8,"$518,000",-97.184127,49.864806
185 WAVERLEY ST,12041894000,2016,8,"$715,000",-97.177391,49.872896
119 CARPATHIA RD,12072423000,2016,8,"$380,000",-97.2058646,49.8726066
106 CHATAWAY BLVD,10003216000,2016,8,"$600,500",-97.212641,49.8728028
132 CHATAWAY BLVD,10003204000,2016,8,"$1,450,000",-97.212835,49.870731
117 GIRTON BLVD,10003194000,2016,8,"$605,000",-97.21339,49.871605
206 GIRTON BLVD,10003114000,2016,8,"$715,000",-97.214443,49.869329
250 CARPATHIA RD,12072600000,2016,8,"$327,500",-97.2035977,49.870103
338 LANARK ST,12070841000,2016,8,"$270,000",-97.1973716,49.866879
220 RENFREW ST,12070486000,2016,8,"$290,000",-97.195624,49.8705615
287 RENFREW ST,12070437000,2016,8,"$280,000",-97.1964774,49.8682543
812 ASH ST,12051204000,2016,8,"$365,000",-97.183543,49.855137
808 BOREBANK ST,12062052000,2016,8,"$300,000",-97.1930661,49.8542762
829 BOREBANK ST,12061548100,2016,8,"$455,000",-97.1938759,49.8528701
760 CAMPBELL ST,12062514100,2016,8,"$552,000",-97.1914663,49.8559191
1534 MATHERS BAY W,12052934100,2016,8,"$598,500",-97.185204,49.8522279
797 QUEENSTON ST,12051843000,2016,8,"$395,000",-97.1885087,49.8537212
149 CAMPBELL ST,12060752000,2016,8,"$300,000",-97.1905285,49.8743003
76 NIAGARA ST,12060944000,2016,8,"$425,000",-97.1845074,49.8761623
